YEAR,MO,DY,HR,PS,TS,SNODP,WD10M,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,WS2M,T2M,PRECTOTCORR
2023,8,10,10,101.2,26.79,0.0,31.5,2.61,46.81,13.0,4.46,25.18,3.52
2023,8,10,11,101.16,27.4,0.0,30.6,2.38,46.23,13.36,3.98,25.81,20.82
2023,8,10,12,101.13,26.7,0.0,29.7,2.09,48.02,14.0,3.33,25.89,34.15
2023,8,10,13,101.11,25.01,0.0,26.5,1.56,52.25,14.73,2.71,25.32,28.12
2023,8,10,14,101.11,24.17,0.0,22.1,1.08,57.01,15.57,2.36,24.8,12.9
2023,8,10,15,101.12,23.59,0.0,19.3,0.59,61.31,16.29,2.23,24.35,1.15
2023,8,10,16,101.11,22.6,0.0,19.4,0.18,64.64,16.42,2.39,23.54,0.23
2023,8,10,17,101.13,21.77,0.0,20.6,0.0,65.66,15.84,3.08,22.65,0.02
2023,8,10,18,101.13,21.56,0.0,20.3,0.0,66.85,15.68,3.83,22.18,0.06
2023,8,10,19,101.14,21.19,0.0,17.1,0.0,70.06,15.77,4.25,21.5,0.01
2023,8,10,20,101.13,21.02,0.0,13.0,0.0,73.31,15.91,4.69,20.89,0.08
2023,8,10,21,101.16,20.65,0.0,14.8,0.0,76.64,15.92,4.51,20.16,0.12
2023,8,10,22,101.2,20.04,0.0,13.1,0.0,80.84,15.97,3.98,19.35,0.7
2023,8,10,23,101.16,19.8,0.0,2.0,0.0,83.61,16.01,4.05,18.86,3.49
2023,8,11,0,101.12,19.69,0.0,352.1,0.0,85.19,15.99,4.32,18.54,2.4
2023,8,11,1,101.07,19.44,0.0,345.7,0.0,87.16,15.95,4.5,18.14,1.12
2023,8,11,2,100.98,19.13,0.0,342.2,0.0,89.34,15.93,5.19,17.72,0.58
2023,8,11,3,100.96,19.37,0.0,343.5,0.12,89.8,15.92,5.29,17.62,0.47
2023,8,11,4,101.07,20.63,0.0,352.2,0.51,85.92,16.07,4.73,18.48,0.69
2023,8,11,5,101.13,21.81,0.0,353.3,1.03,79.76,16.19,5.02,19.78,0.4
2023,8,11,6,101.12,22.82,0.0,352.0,1.55,74.49,16.19,5.38,20.9,0.26
2023,8,11,7,101.12,24.11,0.0,354.2,1.77,69.52,16.23,5.5,22.07,0.56
2023,8,11,8,101.14,25.24,0.0,357.5,1.62,65.6,16.33,5.32,23.13,1.05
2023,8,11,9,101.12,26.36,0.0,357.7,1.3,62.07,16.43,5.1,24.16,1.16
2023,8,11,10,101.11,27.0,0.0,355.7,1.78,58.68,16.43,4.67,25.11,1.2
2023,8,11,11,101.08,27.48,0.0,353.0,1.31,56.14,16.44,4.17,25.88,2.06
2023,8,11,12,101.06,27.34,0.0,350.2,1.2,54.92,16.39,3.77,26.22,1.76
2023,8,11,13,101.06,26.92,0.0,346.4,1.04,54.05,16.2,3.67,26.3,0.81
2023,8,11,14,101.05,26.2,0.0,343.8,0.8,53.53,15.94,3.73,26.18,0.53
2023,8,11,15,101.06,25.12,0.0,343.3,0.48,54.08,15.74,3.49,25.8,0.34
2023,8,11,16,101.07,23.29,0.0,344.3,0.16,59.16,16.02,2.51,24.59,0.2
2023,8,11,17,101.1,21.8,0.0,347.2,0.0,63.86,15.82,2.27,23.09,0.11
2023,8,11,18,101.13,21.33,0.0,351.0,0.0,65.36,15.64,2.36,22.52,0.04
2023,8,11,19,101.16,20.8,0.0,353.4,0.0,67.08,15.48,2.44,21.89,0.02
2023,8,11,20,101.19,20.53,0.0,350.7,0.0,68.41,15.35,2.5,21.44,0.05
2023,8,11,21,101.22,20.37,0.0,343.7,0.0,69.65,15.23,2.8,21.03,0.01
2023,8,11,22,101.24,20.15,0.0,338.9,0.0,71.51,15.17,3.15,20.53,0.0
2023,8,11,23,101.26,19.94,0.0,336.2,0.0,73.25,15.09,3.42,20.04,0.0
2023,8,12,0,101.28,19.65,0.0,335.2,0.0,75.36,15.03,3.58,19.51,0.0
2023,8,12,1,101.3,19.36,0.0,335.8,0.0,77.75,15.0,3.73,18.98,0.0
2023,8,12,2,101.32,19.1,0.0,337.6,0.0,80.57,15.07,3.86,18.46,0.0
2023,8,12,3,101.37,19.96,0.0,337.1,0.16,80.48,15.21,4.15,18.62,0.0
2023,8,12,4,101.42,21.89,0.0,344.1,0.66,74.51,15.32,4.16,19.97,0.02
2023,8,12,5,101.45,24.16,0.0,358.7,1.21,64.53,15.19,4.13,22.18,0.01
2023,8,12,6,101.47,26.2,0.0,359.6,1.74,55.92,14.61,3.77,23.92,0.03
2023,8,12,7,101.48,27.97,0.0,351.8,2.19,50.12,14.19,3.09,25.31,0.03
2023,8,12,8,101.47,29.41,0.0,338.5,2.52,48.81,14.63,2.26,26.27,0.04
2023,8,12,9,101.46,30.39,0.0,322.7,2.66,46.94,14.7,1.78,27.03,0.05
2023,8,12,10,101.43,30.92,0.0,308.4,2.6,44.64,14.48,1.59,27.65,0.03
2023,8,12,11,101.4,30.85,0.0,297.1,2.35,42.83,14.24,1.45,28.07,0.02
2023,8,12,12,101.38,30.33,0.0,288.3,2.02,41.85,14.04,1.38,28.24,0.02
2023,8,12,13,101.35,29.43,0.0,283.8,1.67,41.4,13.83,1.34,28.18,0.01
2023,8,12,14,101.35,27.87,0.0,285.6,1.14,41.26,13.44,1.29,27.83,0.03
2023,8,12,15,101.35,26.24,0.0,287.4,0.61,42.48,13.38,1.12,27.28,0.01
2023,8,12,16,101.37,24.39,0.0,282.1,0.18,49.16,14.66,0.68,26.18,0.02
2023,8,12,17,101.42,23.14,0.0,292.5,0.0,50.11,14.17,0.63,25.27,0.0
2023,8,12,18,101.45,22.7,0.0,306.9,0.0,50.56,13.89,0.6,24.84,0.0
2023,8,12,19,101.47,22.33,0.0,319.4,0.0,51.31,13.74,0.61,24.44,0.0
2023,8,12,20,101.48,21.92,0.0,332.4,0.0,52.55,13.67,0.62,23.96,0.0
2023,8,12,21,101.49,21.49,0.0,342.4,0.0,54.15,13.63,0.63,23.43,0.0
2023,8,12,22,101.49,21.02,0.0,347.4,0.0,56.36,13.71,0.68,22.85,0.01
2023,8,12,23,101.48,20.52,0.0,349.9,0.0,57.04,13.34,0.86,22.26,0.0
2023,8,13,0,101.47,20.14,0.0,352.7,0.0,56.59,12.74,1.08,21.72,0.0
2023,8,13,1,101.47,19.74,0.0,355.5,0.0,59.31,12.76,1.28,20.97,0.0
2023,8,13,2,101.48,19.27,0.0,358.7,0.0,62.6,12.96,1.47,20.31,0.0
2023,8,13,3,101.51,20.57,0.0,2.3,0.14,65.19,13.7,1.59,20.46,0.01
2023,8,13,4,101.55,23.08,0.0,1.6,0.68,61.32,14.0,1.98,21.76,0.05
2023,8,13,5,101.59,25.78,0.0,350.7,1.31,51.35,13.44,1.72,24.12,0.03
2023,8,13,6,101.61,27.98,0.0,330.8,1.91,46.93,13.56,1.54,25.86,0.0
2023,8,13,7,101.63,29.54,0.0,318.2,2.37,43.09,13.09,1.4,26.74,0.01
2023,8,13,8,101.61,30.81,0.0,300.2,2.75,39.87,12.58,1.16,27.49,0.0
2023,8,13,9,101.59,31.65,0.0,277.9,2.73,37.89,12.35,0.97,28.09,0.0
2023,8,13,10,101.56,32.1,0.0,258.8,2.77,36.78,12.28,0.81,28.54,0.0
2023,8,13,11,101.53,32.08,0.0,237.8,2.57,36.22,12.27,0.65,28.82,0.0
2023,8,13,12,101.5,31.53,0.0,213.3,2.26,36.4,12.39,0.55,28.88,0.0
2023,8,13,13,101.48,30.51,0.0,187.4,1.83,37.33,12.65,0.54,28.75,0.0
2023,8,13,14,101.48,29.07,0.0,163.3,1.27,38.74,12.87,0.58,28.37,0.0
2023,8,13,15,101.49,27.14,0.0,145.3,0.69,41.79,13.35,0.76,27.6,0.0
2023,8,13,16,101.51,24.47,0.0,143.7,0.19,52.82,15.34,1.05,25.74,0.0
2023,8,13,17,101.56,22.59,0.0,150.6,0.0,56.91,14.83,1.52,23.98,0.0
2023,8,13,18,101.6,21.98,0.0,161.3,0.0,60.6,15.01,1.74,23.1,0.0
2023,8,13,19,101.62,21.42,0.0,172.8,0.0,64.38,15.33,1.71,22.43,0.0
2023,8,13,20,101.65,20.9,0.0,185.0,0.0,66.83,15.56,1.57,22.03,0.0
2023,8,13,21,101.68,20.43,0.0,198.0,0.0,68.68,15.79,1.4,21.81,0.0
2023,8,13,22,101.7,20.04,0.0,213.6,0.0,69.74,15.9,1.18,21.68,0.0
2023,8,13,23,101.7,19.69,0.0,231.7,0.0,70.1,15.95,0.87,21.64,0.0
2023,8,14,0,101.72,19.35,0.0,258.5,0.0,69.94,15.97,0.51,21.71,0.0
2023,8,14,1,101.73,19.05,0.0,346.0,0.0,70.79,15.96,0.22,21.5,0.0
2023,8,14,2,101.76,18.83,0.0,59.7,0.0,72.7,16.06,0.59,21.17,0.0
2023,8,14,3,101.79,20.54,0.0,73.2,0.17,75.71,16.46,1.02,20.94,0.0
2023,8,14,4,101.81,23.86,0.0,77.7,0.75,69.22,16.55,1.71,22.48,0.0
2023,8,14,5,101.84,26.41,0.0,85.2,1.4,53.05,14.48,2.02,24.73,0.0
2023,8,14,6,101.85,28.47,0.0,81.4,2.01,46.58,13.87,2.04,26.27,0.0
2023,8,14,7,101.85,29.93,0.0,79.5,2.5,45.89,14.34,2.04,27.1,0.0
2023,8,14,8,101.85,31.02,0.0,81.4,2.86,43.98,14.33,2.19,27.81,0.0
2023,8,14,9,101.83,31.76,0.0,84.8,3.05,42.31,14.28,2.28,28.42,0.0
2023,8,14,10,101.81,32.15,0.0,87.2,3.07,41.05,14.31,2.35,28.94,0.0
2023,8,14,11,101.78,32.08,0.0,88.6,2.87,40.08,14.3,2.47,29.33,0.0
2023,8,14,12,101.73,31.62,0.0,89.5,2.52,39.62,14.29,2.6,29.52,0.0
2023,8,14,13,101.7,30.71,0.0,88.7,2.03,39.66,14.27,2.72,29.48,0.0
2023,8,14,14,101.68,29.42,0.0,86.9,1.43,40.48,14.29,2.81,29.16,0.0
2023,8,14,15,101.68,27.69,0.0,86.2,0.78,42.74,14.47,2.82,28.44,0.0
2023,8,14,16,101.69,25.05,0.0,89.5,0.19,51.16,15.56,2.09,26.51,0.0
2023,8,14,17,101.72,23.42,0.0,89.2,0.0,56.74,15.55,2.19,24.74,0.0
2023,8,14,18,101.76,22.98,0.0,85.5,0.0,58.75,15.58,2.5,24.18,0.0
2023,8,14,19,101.78,22.57,0.0,82.2,0.0,61.04,15.7,2.77,23.65,0.0
2023,8,14,20,101.8,22.15,0.0,79.2,0.0,63.94,15.88,2.82,23.08,0.0
2023,8,14,21,101.8,21.69,0.0,74.5,0.0,66.58,15.99,2.7,22.53,0.0
2023,8,14,22,101.8,21.34,0.0,68.7,0.0,68.26,15.94,2.67,22.09,0.0
2023,8,14,23,101.79,21.05,0.0,63.1,0.0,69.63,15.87,2.77,21.69,0.0
2023,8,15,0,101.78,20.82,0.0,59.9,0.0,71.03,15.82,2.95,21.32,0.0
2023,8,15,1,101.78,20.66,0.0,59.0,0.0,72.66,15.83,3.17,20.98,0.0
2023,8,15,2,101.79,20.58,0.0,58.5,0.0,74.19,15.88,3.53,20.7,0.0
2023,8,15,3,101.8,21.82,0.0,57.3,0.15,71.77,15.93,4.39,21.3,0.0
2023,8,15,4,101.81,23.77,0.0,56.4,0.7,65.3,15.78,4.92,22.66,0.0
2023,8,15,5,101.83,26.04,0.0,61.4,1.35,56.43,15.46,5.05,24.74,0.0
2023,8,15,6,101.85,28.02,0.0,72.7,1.94,46.83,14.6,5.78,26.97,0.0
2023,8,15,7,101.84,29.44,0.0,74.5,2.44,43.48,14.44,5.74,28.07,0.0
2023,8,15,8,101.8,30.54,0.0,73.6,2.79,41.62,14.51,5.56,28.9,0.0
2023,8,15,9,101.75,31.4,0.0,72.8,2.98,40.33,14.62,5.32,29.59,0.0
2023,8,15,10,101.72,31.93,0.0,74.9,3.0,39.53,14.79,4.92,30.15,0.0
2023,8,15,11,101.68,32.08,0.0,79.5,2.81,39.47,15.07,4.52,30.5,0.0
2023,8,15,12,101.62,31.75,0.0,83.3,2.45,39.91,15.37,4.29,30.62,0.0
2023,8,15,13,101.59,30.99,0.0,85.6,1.96,40.91,15.64,4.09,30.47,0.0
2023,8,15,14,101.6,29.9,0.0,90.7,1.28,42.44,15.9,3.46,30.11,0.0
2023,8,15,15,101.66,28.44,0.0,104.8,0.66,44.74,16.25,2.03,29.57,0.0
2023,8,15,16,101.71,25.84,0.0,95.6,0.15,51.12,17.19,0.83,28.24,0.0
2023,8,15,17,101.69,24.9,0.0,59.9,0.0,55.48,17.05,1.41,26.71,0.0
2023,8,15,18,101.64,24.81,0.0,56.7,0.0,55.72,16.76,2.45,26.33,0.0
2023,8,15,19,101.6,24.86,0.0,59.5,0.0,54.89,16.45,3.51,26.26,0.0
2023,8,15,20,101.59,24.75,0.0,65.0,0.0,55.79,16.46,4.1,25.97,0.0
2023,8,15,21,101.59,24.41,0.0,69.3,0.0,58.74,16.7,4.02,25.36,0.0
2023,8,15,22,101.61,24.05,0.0,74.2,0.0,61.6,16.92,3.74,24.79,0.0
2023,8,15,23,101.62,23.86,0.0,77.1,0.0,63.72,17.1,3.72,24.42,0.12
2023,8,16,0,101.6,23.64,0.0,74.1,0.0,66.21,17.31,3.98,24.01,0.04
2023,8,16,1,101.55,23.51,0.0,67.0,0.0,68.09,17.47,4.61,23.71,0.0
2023,8,16,2,101.53,23.24,0.0,59.4,0.0,70.52,17.61,4.94,23.3,0.0
2023,8,16,3,101.57,23.27,0.0,56.6,0.14,71.63,17.63,4.88,23.06,0.0
2023,8,16,4,101.6,24.91,0.0,55.2,0.67,68.06,17.68,4.84,23.98,0.0
2023,8,16,5,101.62,27.17,0.0,58.4,1.32,61.02,17.76,4.76,25.88,0.0
2023,8,16,6,101.62,29.26,0.0,73.3,1.9,51.82,17.35,5.4,28.23,0.0
2023,8,16,7,101.63,30.83,0.0,72.8,2.41,47.89,17.19,5.02,29.41,0.0
2023,8,16,8,101.62,32.1,0.0,70.8,2.76,45.52,17.19,4.59,30.29,0.0
2023,8,16,9,101.58,32.95,0.0,69.2,2.96,43.77,17.17,4.32,30.97,0.0
2023,8,16,10,101.53,33.36,0.0,68.6,2.98,42.46,17.14,4.29,31.48,0.0
2023,8,16,11,101.47,33.34,0.0,68.9,2.79,41.77,17.16,4.35,31.79,0.0
2023,8,16,12,101.41,32.91,0.0,69.0,2.41,41.76,17.23,4.34,31.87,0.0
2023,8,16,13,101.36,32.1,0.0,67.7,1.93,42.41,17.33,4.29,31.69,0.0
2023,8,16,14,101.33,30.93,0.0,66.6,1.29,43.54,17.4,4.13,31.29,0.0
2023,8,16,15,101.33,29.45,0.0,65.1,0.67,45.91,17.59,3.52,30.57,0.0
2023,8,16,16,101.36,27.0,0.0,61.2,0.15,53.37,18.33,2.17,28.76,0.0
2023,8,16,17,101.4,25.65,0.0,56.9,0.0,57.72,18.16,2.37,27.21,0.0
2023,8,16,18,101.41,25.55,0.0,54.9,0.0,58.4,18.03,3.49,26.88,0.0
2023,8,16,19,101.4,25.36,0.0,54.5,0.0,59.81,17.95,4.77,26.38,0.0
2023,8,16,20,101.4,24.74,0.0,54.0,0.0,62.26,17.67,5.0,25.41,0.0
2023,8,16,21,101.4,24.07,0.0,53.2,0.0,63.44,17.07,4.61,24.47,0.0
2023,8,16,22,101.4,23.48,0.0,51.1,0.0,64.16,16.49,4.22,23.68,0.0
2023,8,16,23,101.39,22.98,0.0,47.9,0.0,65.65,16.21,3.99,23.0,0.0
2023,8,17,0,101.39,22.56,0.0,44.1,0.0,68.05,16.18,3.95,22.38,0.0
2023,8,17,1,101.39,22.19,0.0,39.7,0.0,71.22,16.32,4.02,21.79,0.0
2023,8,17,2,101.39,21.86,0.0,35.5,0.0,74.66,16.58,4.17,21.27,0.0
2023,8,17,3,101.4,22.41,0.0,32.5,0.14,76.08,16.88,4.57,21.28,0.0
2023,8,17,4,101.4,24.24,0.0,29.8,0.69,72.27,17.17,4.56,22.42,0.0
2023,8,17,5,101.4,26.72,0.0,43.3,1.35,60.15,16.79,4.86,25.07,0.0
2023,8,17,6,101.4,28.72,0.0,48.7,1.93,51.39,16.14,4.82,27.02,0.0
2023,8,17,7,101.38,30.32,0.0,50.6,2.43,48.38,16.22,4.34,28.14,0.0
2023,8,17,8,101.35,31.62,0.0,54.5,2.79,47.01,16.57,3.82,29.03,0.0
2023,8,17,9,101.32,32.61,0.0,59.5,2.97,45.2,16.63,3.46,29.81,0.0
2023,8,17,10,101.28,33.24,0.0,64.9,2.97,43.19,16.57,3.18,30.54,0.0
2023,8,17,11,101.25,33.44,0.0,70.9,2.79,41.6,16.48,2.95,31.1,0.0
2023,8,17,12,101.22,33.15,0.0,76.6,2.44,40.63,16.38,2.78,31.42,0.0
2023,8,17,13,101.2,32.39,0.0,80.0,1.94,40.42,16.36,2.63,31.48,0.0
2023,8,17,14,101.19,31.16,0.0,81.0,1.36,41.03,16.39,2.5,31.26,0.0
2023,8,17,15,101.19,29.44,0.0,79.4,0.72,43.0,16.58,2.16,30.63,0.0
2023,8,17,16,101.21,26.64,0.0,72.8,0.15,51.99,17.8,1.28,28.65,0.0
2023,8,17,17,101.23,25.17,0.0,61.9,0.0,55.87,17.44,1.49,27.04,0.0
2023,8,17,18,101.26,24.83,0.0,55.5,0.0,57.76,17.39,2.01,26.41,0.0
2023,8,17,19,101.29,24.62,0.0,54.2,0.0,59.57,17.39,2.75,25.88,0.0
2023,8,17,20,101.32,24.37,0.0,53.5,0.0,62.29,17.52,3.46,25.27,0.0
2023,8,17,21,101.35,24.03,0.0,51.9,0.0,66.44,17.87,3.9,24.55,0.0
2023,8,17,22,101.37,23.73,0.0,51.0,0.0,69.32,17.96,4.11,23.95,0.0
2023,8,17,23,101.38,23.42,0.0,51.7,0.0,70.7,17.81,4.15,23.48,0.0
2023,8,18,0,101.38,23.12,0.0,52.2,0.0,71.71,17.62,4.08,23.05,0.0
2023,8,18,1,101.38,22.83,0.0,52.8,0.0,72.68,17.48,3.97,22.67,0.0
2023,8,18,2,101.39,22.55,0.0,52.0,0.0,74.15,17.43,3.87,22.29,0.0
2023,8,18,3,101.4,23.18,0.0,50.3,0.11,73.53,17.44,4.19,22.43,0.0
2023,8,18,4,101.43,25.0,0.0,48.8,0.63,68.09,17.32,4.36,23.57,0.0
2023,8,18,5,101.43,27.24,0.0,60.8,1.26,57.6,16.72,4.76,25.72,0.0
2023,8,18,6,101.45,29.34,0.0,65.4,1.86,49.17,16.1,4.74,27.74,0.0
2023,8,18,7,101.45,30.9,0.0,64.9,2.31,46.11,16.14,4.38,28.89,0.0
2023,8,18,8,101.44,32.06,0.0,66.9,2.64,45.29,16.48,3.96,29.59,0.0
2023,8,18,9,101.43,32.91,0.0,70.3,2.74,44.34,16.64,3.53,30.15,0.0
2023,8,18,10,101.42,33.44,0.0,74.3,2.75,43.19,16.65,3.13,30.62,0.0
2023,8,18,11,101.42,33.54,0.0,78.2,2.7,42.25,16.55,2.84,30.92,0.0
2023,8,18,12,101.4,33.13,0.0,81.1,2.39,41.45,16.37,2.62,31.04,0.0
2023,8,18,13,101.4,32.28,0.0,82.4,1.92,40.98,16.11,2.46,30.95,0.0
2023,8,18,14,101.39,30.95,0.0,81.3,1.32,40.98,15.82,2.39,30.64,0.0
2023,8,18,15,101.38,29.14,0.0,80.4,0.68,42.21,15.65,2.2,29.95,0.0
2023,8,18,16,101.4,26.33,0.0,81.4,0.14,51.15,16.84,1.37,27.92,0.0
2023,8,18,17,101.44,24.76,0.0,76.4,0.0,55.3,16.52,1.48,26.24,0.0
2023,8,18,18,101.46,24.24,0.0,69.4,0.0,56.22,16.15,1.93,25.54,0.0
2023,8,18,19,101.44,23.86,0.0,66.7,0.0,56.33,15.63,2.79,24.95,0.0
2023,8,18,20,101.43,23.57,0.0,66.5,0.0,59.3,15.89,3.5,24.36,0.0
2023,8,18,21,101.44,23.23,0.0,65.4,0.0,64.67,16.65,3.65,23.74,0.0
2023,8,18,22,101.47,22.8,0.0,61.6,0.0,70.18,17.3,3.33,23.09,0.0
2023,8,18,23,101.48,22.52,0.0,57.5,0.0,74.18,17.72,3.17,22.6,0.0
2023,8,19,0,101.48,22.38,0.0,57.3,0.0,76.69,17.98,3.28,22.31,0.0
2023,8,19,1,101.46,22.3,0.0,58.9,0.0,78.43,18.17,3.53,22.14,0.0
2023,8,19,2,101.44,22.19,0.0,59.4,0.0,80.25,18.37,3.66,21.95,0.0
2023,8,19,3,101.45,23.04,0.0,57.7,0.11,79.36,18.5,4.0,22.27,0.0
2023,8,19,4,101.46,25.1,0.0,53.8,0.62,72.77,18.41,4.12,23.59,0.0
2023,8,19,5,101.48,27.56,0.0,58.8,1.26,60.25,17.65,4.16,25.95,0.0
2023,8,19,6,101.48,29.67,0.0,60.8,1.86,52.33,17.19,4.08,27.84,0.0
2023,8,19,7,101.48,31.35,0.0,61.0,2.33,49.69,17.44,3.62,29.04,0.0
2023,8,19,8,101.45,32.66,0.0,65.1,2.49,47.97,17.69,3.26,29.91,0.0
2023,8,19,9,101.42,33.63,0.0,71.1,2.66,46.12,17.73,3.03,30.66,0.0
2023,8,19,10,101.39,34.2,0.0,77.6,2.76,44.5,17.75,2.82,31.31,0.0
2023,8,19,11,101.36,34.39,0.0,83.2,2.45,42.98,17.66,2.59,31.82,0.0
2023,8,19,12,101.32,34.08,0.0,86.0,2.19,41.63,17.46,2.37,32.15,0.0
2023,8,19,13,101.3,33.25,0.0,85.1,1.75,40.78,17.24,2.13,32.27,0.0
2023,8,19,14,101.28,31.97,0.0,81.6,1.16,40.74,17.11,1.88,32.14,0.0
2023,8,19,15,101.26,30.27,0.0,76.9,0.59,42.24,17.27,1.54,31.67,0.0
2023,8,19,16,101.27,27.67,0.0,69.4,0.12,49.82,18.53,0.84,30.16,0.0
2023,8,19,17,101.29,26.28,0.0,51.5,0.0,52.56,18.29,0.93,28.97,0.0
2023,8,19,18,101.3,25.79,0.0,39.5,0.0,54.68,18.11,1.24,28.12,0.0
2023,8,19,19,101.3,25.4,0.0,37.4,0.0,57.2,18.08,1.64,27.32,0.0
2023,8,19,20,101.3,25.2,0.0,40.3,0.0,58.99,17.98,2.07,26.68,0.0
2023,8,19,21,101.32,24.9,0.0,45.0,0.0,59.66,17.66,2.64,26.13,0.0
2023,8,19,22,101.31,24.56,0.0,47.2,0.0,60.76,17.36,3.14,25.51,0.0
2023,8,19,23,101.29,24.19,0.0,46.3,0.0,62.85,17.25,3.37,24.83,0.0
2023,8,20,0,101.27,23.84,0.0,43.8,0.0,64.74,17.12,3.46,24.22,0.0
2023,8,20,1,101.26,23.52,0.0,39.1,0.0,66.01,16.92,3.51,23.69,0.0
2023,8,20,2,101.26,23.23,0.0,33.3,0.0,66.84,16.67,3.58,23.22,0.0
2023,8,20,3,101.28,23.88,0.0,28.9,0.1,65.32,16.46,3.93,23.38,0.0
2023,8,20,4,101.3,25.79,0.0,24.1,0.58,60.06,16.29,4.13,24.58,0.0
2023,8,20,5,101.3,28.18,0.0,17.4,1.17,53.62,16.3,3.67,26.49,0.0
2023,8,20,6,101.3,31.02,0.0,28.7,1.73,44.36,16.16,3.53,29.64,0.0
2023,8,20,7,101.28,33.16,0.0,38.9,2.19,39.03,16.0,3.3,31.71,0.0
2023,8,20,8,101.23,34.67,0.0,44.9,2.51,36.18,15.85,2.96,32.89,0.0
2023,8,20,9,101.19,35.78,0.0,52.8,2.65,33.59,15.5,2.63,33.81,0.0
2023,8,20,10,101.16,36.47,0.0,61.3,2.64,31.12,14.97,2.35,34.56,0.0
2023,8,20,11,101.12,36.59,0.0,69.4,2.39,29.11,14.4,2.09,35.07,0.0
2023,8,20,12,101.07,36.06,0.0,74.5,2.13,27.69,13.82,1.8,35.3,0.0
2023,8,20,13,101.04,35.02,0.0,73.6,1.65,26.76,13.32,1.5,35.3,0.0
2023,8,20,14,101.03,33.41,0.0,62.2,1.05,26.59,12.98,1.24,35.01,0.0
2023,8,20,15,101.02,31.52,0.0,42.6,0.52,29.33,13.86,0.94,34.25,0.0
2023,8,20,16,101.03,28.41,0.0,26.4,0.1,38.1,16.21,0.9,32.28,0.0
2023,8,20,17,101.06,27.05,0.0,22.4,0.0,41.8,16.13,1.19,30.59,0.0
2023,8,20,18,101.07,26.51,0.0,28.1,0.0,47.19,16.79,1.44,29.21,0.0
2023,8,20,19,101.09,26.03,0.0,37.9,0.0,49.69,16.63,1.79,28.15,0.0
2023,8,20,20,101.1,25.55,0.0,48.0,0.0,50.94,16.23,2.16,27.27,0.0
2023,8,20,21,101.11,24.96,0.0,57.6,0.0,52.52,15.93,2.47,26.44,0.0
2023,8,20,22,101.11,24.47,0.0,63.3,0.0,54.01,15.73,2.62,25.74,0.0
2023,8,20,23,101.1,24.03,0.0,64.2,0.0,55.9,15.7,2.55,25.13,0.0
2023,8,21,0,101.11,23.64,0.0,60.8,0.0,58.23,15.82,2.39,24.58,0.0
2023,8,21,1,101.12,23.29,0.0,53.1,0.0,60.44,15.93,2.23,24.08,0.0
2023,8,21,2,101.12,23.0,0.0,42.0,0.0,62.41,15.95,2.17,23.59,0.0
2023,8,21,3,101.15,23.83,0.0,30.7,0.08,62.55,16.09,2.22,23.69,0.0
2023,8,21,4,101.17,26.26,0.0,20.2,0.55,56.93,16.04,3.02,25.22,0.0
2023,8,21,5,101.18,28.59,0.0,8.7,1.17,51.69,16.01,2.81,26.81,0.0
2023,8,21,6,101.18,31.56,0.0,0.9,1.76,42.61,15.85,2.56,29.97,0.0
2023,8,21,7,101.17,33.74,0.0,356.1,2.27,38.72,16.21,2.48,32.05,0.0
2023,8,21,8,101.13,35.23,0.0,354.0,2.63,36.44,16.25,2.32,33.18,0.0
2023,8,21,9,101.09,36.26,0.0,348.7,2.83,34.03,16.02,2.1,34.1,0.0
2023,8,21,10,101.05,36.78,0.0,340.4,2.66,32.17,15.74,1.96,34.79,0.0
2023,8,21,11,101.01,36.7,0.0,333.0,2.43,31.29,15.65,1.96,35.17,0.0
2023,8,21,12,100.97,36.0,0.0,329.8,2.07,31.63,15.83,2.11,35.18,0.0
2023,8,21,13,100.95,34.76,0.0,331.8,1.58,33.03,16.17,2.35,34.82,0.0
2023,8,21,14,100.94,32.63,0.0,336.7,1.01,35.9,16.68,2.52,33.92,0.0
2023,8,21,15,100.95,31.11,0.0,343.5,0.49,40.34,17.56,2.21,32.87,0.0
2023,8,21,16,100.96,28.99,0.0,353.0,0.09,48.15,18.69,1.69,30.99,0.0
2023,8,21,17,101.01,28.05,0.0,6.8,0.0,51.14,18.53,2.04,29.75,0.0
2023,8,21,18,101.04,27.62,0.0,19.6,0.0,52.93,18.47,2.55,29.07,0.0
2023,8,21,19,101.07,26.94,0.0,29.4,0.0,56.07,18.58,2.95,28.17,0.0
2023,8,21,20,101.09,26.39,0.0,36.6,0.0,59.25,18.69,3.04,27.33,0.0
2023,8,21,21,101.12,25.9,0.0,42.2,0.0,62.18,18.8,2.86,26.64,0.0
2023,8,21,22,101.14,25.42,0.0,45.7,0.0,64.89,18.89,2.53,26.02,0.0
2023,8,21,23,101.15,25.03,0.0,47.3,0.0,67.1,18.97,2.26,25.53,0.0
2023,8,22,0,101.16,24.67,0.0,47.2,0.0,69.09,19.03,2.02,25.1,0.0
2023,8,22,1,101.16,24.34,0.0,45.9,0.0,70.8,19.06,1.8,24.74,0.0
2023,8,22,2,101.17,24.04,0.0,42.4,0.0,72.35,19.08,1.61,24.39,0.0
2023,8,22,3,101.19,24.8,0.0,36.1,0.09,71.89,19.13,1.43,24.55,0.0
2023,8,22,4,101.21,27.12,0.0,23.1,0.56,66.51,19.03,1.72,25.75,0.01
2023,8,22,5,101.23,29.83,0.0,2.3,1.17,56.74,18.61,1.4,28.02,0.0
